f1,f2,f3,dur,f1_raw,f2_raw,f3_raw,dur_raw,speaker,label
0.41673136,0.736374469,-1.011040025,1.4855152,0.41673136,0.736374469,-1.011040025,1.4855152,m38,ae
1.38665523,-0.799201461,0.474535159,0.608524299,1.38665523,-0.799201461,0.474535159,0.608524299,m38,ah
0.681256052,0.208136349,0.171477821,-0.811365732,0.681256052,0.208136349,0.171477821,-0.811365732,m38,eh
-0.567888327,0.827280564,0.183362423,-1.479549276,-0.567888327,0.827280564,0.183362423,-1.479549276,m38,ih
-1.545160105,1.439054014,1.823437426,0.399716941,-1.545160105,1.439054014,1.823437426,0.399716941,m38,iy
0.725343501,-0.968729044,-0.107810313,-0.936650146,0.725343501,-0.968729044,-0.107810313,-0.936650146,m38,uh
-1.096937711,-1.442914891,-1.53396249,0.733808713,-1.096937711,-1.442914891,-1.53396249,0.733808713,m38,uw
0.309546976,0.477956842,-0.455373614,1.584020992,0.309546976,0.477956842,-0.455373614,1.584020992,m39,ae
2.012445199,-0.189432208,-0.558915643,1.083803836,2.012445199,-0.189432208,-0.558915643,1.083803836,m39,ah
0.304088968,0.355419836,0.114107541,-0.70864097,0.304088968,0.355419836,0.114107541,-0.70864097,m39,eh
-0.78205445,0.775546714,0.269420584,-1.396439558,-0.78205445,0.775546714,0.269420584,-1.396439558,m39,ih
-1.169572956,1.37729094,2.199739826,0,-1.169572956,1.37729094,2.199739826,0,m39,iy
0.189470819,-1.082201824,-0.381415023,-0.875380022,0.189470819,-1.082201824,-0.381415023,-0.875380022,m39,uh
-0.863924556,-1.714580301,-1.187563671,0.312635722,-0.863924556,-1.714580301,-1.187563671,0.312635722,m39,uw
0.723409398,0.420667631,0.097329715,1.773059047,0.723409398,0.420667631,0.097329715,1.773059047,m40,ae
1.151628921,-0.531792612,-1.265286297,1.097366058,1.151628921,-0.531792612,-1.265286297,1.097366058,m40,ah
0.716612263,0.436186332,0.199525916,-0.680773388,0.716612263,0.436186332,0.199525916,-0.680773388,m40,eh
-0.574843441,0.729101804,0.22791375,-1.036401277,-0.574843441,0.729101804,0.22791375,-1.036401277,m40,ih
-1.38370254,1.522495366,1.948216464,0.279421913,-1.38370254,1.522495366,1.948216464,0.279421913,m40,iy
0.730206534,-0.987654439,0.017843781,-0.787461755,0.730206534,-0.987654439,0.017843781,-0.787461755,m40,uh
-1.363311135,-1.589004083,-1.22554333,-0.645210599,-1.363311135,-1.589004083,-1.22554333,-0.645210599,m40,uw
0.65509097,0.138105517,-0.460959971,1.549395096,0.65509097,0.138105517,-0.460959971,1.549395096,m41,ae
1.58853087,-0.682960158,0.34053788,0.589092927,1.58853087,-0.682960158,0.34053788,0.589092927,m41,ah
0.174777235,0.048053152,-0.15003408,-0.823116145,0.174777235,0.048053152,-0.15003408,-0.823116145,m41,eh
-0.831162851,0.691662697,0.354356808,-0.992581233,-0.831162851,0.691662697,0.354356808,-0.992581233,m41,ih
-1.365851726,1.92061261,1.722430725,1.04099983,-1.365851726,1.92061261,1.722430725,1.04099983,m41,iy
0.73665368,-0.825984501,0.077978239,-1.218534685,0.73665368,-0.825984501,0.077978239,-1.218534685,m41,uh
-0.958038177,-1.289489318,-1.884309602,-0.14525579,-0.958038177,-1.289489318,-1.884309602,-0.14525579,m41,uw
0.44295215,0.562222745,0.524628363,1.632059938,0.44295215,0.562222745,0.524628363,1.632059938,m42,ae
1.785915355,-0.768922284,-0.806009435,0.726728576,1.785915355,-0.768922284,-0.806009435,0.726728576,m42,ah
0.284956478,0.368464395,0.3588042,-1.105489656,0.284956478,0.368464395,0.3588042,-1.105489656,m42,eh
-0.531354489,0.637713012,0.055467316,-1.450377794,-0.531354489,0.637713012,0.055467316,-1.450377794,m42,ih
-1.48591167,1.568759629,1.903800063,0.597395524,-1.48591167,1.568759629,1.903800063,0.597395524,m42,iy
0.429785844,-0.806667417,-1.368193794,-0.351046855,0.429785844,-0.806667417,-1.368193794,-0.351046855,m42,uh
-0.926343667,-1.56157008,-0.668496714,-0.049269734,-0.926343667,-1.56157008,-0.668496714,-0.049269734,m42,uw
0.530182865,0.385292712,-0.035342582,0.92040165,0.530182865,0.385292712,-0.035342582,0.92040165,m44,ae
1.66668212,-0.697545663,0.306803689,1.180192438,1.66668212,-0.697545663,0.306803689,1.180192438,m44,ah
0.305451374,0.186586288,-0.17220109,-1.054008341,0.305451374,0.186586288,-0.17220109,-1.054008341,m44,eh
-0.599895491,0.657676798,0.475244931,-0.950092026,-0.599895491,0.657676798,0.475244931,-0.950092026,m44,ih
-1.421770658,1.771772362,1.606959521,1.310087832,-1.421770658,1.771772362,1.606959521,1.310087832,m44,iy
0.581550063,-0.923043963,-0.17220109,-0.84617571,0.581550063,-0.923043963,-0.17220109,-0.84617571,m44,uh
-1.062200272,-1.380738534,-2.009263378,-0.560405843,-1.062200272,-1.380738534,-2.009263378,-0.560405843,m44,uw
0.194296866,0.745504025,0.476588664,1.345912171,0.194296866,0.745504025,0.476588664,1.345912171,m45,ae
1.894394444,-0.945066522,0.544387888,1.405541192,1.894394444,-0.945066522,0.544387888,1.405541192,m45,ah
0.379762056,0.601594752,0.521455798,-1.128692169,0.379762056,0.601594752,0.521455798,-1.128692169,m45,eh
-0.485742165,0.831268137,0.561337694,-0.413143926,-0.485742165,0.831268137,0.561337694,-0.413143926,m45,ih
-1.196692061,1.204850794,-2.40188722,-0.114998825,-1.196692061,1.204850794,-2.40188722,-0.114998825,m45,iy
0.398308575,-1.026469747,0.343981358,-1.30757923,0.398308575,-1.026469747,0.343981358,-1.30757923,m45,uh
-1.184327715,-1.411681437,-0.045864181,0.212960787,-1.184327715,-1.411681437,-0.045864181,0.212960787,m45,uw
0.645672656,0.674789082,0.078437423,1.271764014,0.645672656,0.674789082,0.078437423,1.271764014,m47,ae
1.53153554,-0.830669944,-0.616209153,1.520587408,1.53153554,-0.830669944,-0.616209153,1.520587408,m47,ah
0.284095969,0.292589213,0.057639622,-1.02294062,0.284095969,0.292589213,0.057639622,-1.02294062,m47,eh
-0.529451578,0.6602013,-0.000594223,-0.055294088,-0.529451578,0.6602013,-0.000594223,-0.055294088,m47,ih
-1.578023971,1.582149076,2.174855833,-0.497646788,-1.578023971,1.582149076,2.174855833,-0.497646788,m47,iy
0.636633239,-1.186611807,-0.374954653,-1.327058102,0.636633239,-1.186611807,-0.374954653,-1.327058102,m47,uh
-0.990461854,-1.192446919,-1.31917485,0.110588175,-0.990461854,-1.192446919,-1.31917485,0.110588175,m47,uw
0.529252663,0.386543446,0.256701791,1.972750827,0.529252663,0.386543446,0.256701791,1.972750827,m48,ae
1.419822048,-0.692121711,0.549115766,0.00738858,1.419822048,-0.692121711,0.549115766,0.00738858,m48,ah
0.511441275,0.388574831,0.412655911,-0.458091952,0.511441275,0.388574831,0.412655911,-0.458091952,m48,eh
-0.664110313,0.419045598,0.484899363,-1.285612898,-0.664110313,0.419045598,0.484899363,-1.285612898,m48,ih
-1.349848739,1.792261505,-2.440387101,0.472869112,-1.349848739,1.792261505,-2.440387101,0.472869112,m48,iy
0.796423479,-0.830255856,0.362200166,-0.975292543,0.796423479,-0.830255856,0.362200166,-0.975292543,m48,uh
-1.242980413,-1.464047813,0.374814103,0.265988875,-1.242980413,-1.464047813,0.374814103,0.265988875,m48,uw
0.490965529,0.382437827,-0.003989763,1.194092506,0.490965529,0.382437827,-0.003989763,1.194092506,m49,ae
1.778065359,-0.805543889,-0.618413244,1.270080211,1.778065359,-0.805543889,-0.618413244,1.270080211,m49,ah
0.140550916,0.360539547,0.155600752,-0.59161856,0.140550916,0.360539547,0.155600752,-0.59161856,m49,eh
-0.735485617,0.893397705,0.303221978,-0.496633929,-0.735485617,0.893397705,0.303221978,-0.496633929,m49,ih
-1.166765141,1.482826421,2.0627074,0.814153982,-1.166765141,1.482826421,2.0627074,0.814153982,m49,iy
0.625740381,-0.708826484,-0.478771544,-0.705600117,0.625740381,-0.708826484,-0.478771544,-0.705600117,m49,uh
-1.133071428,-1.604831127,-1.420355579,-1.484474093,-1.133071428,-1.604831127,-1.420355579,-1.484474093,m49,uw
0.620835694,0.517031267,-0.402858946,1.829778813,0.620835694,0.517031267,-0.402858946,1.829778813,m50,ae
1.43226906,-0.081751955,-0.303103397,0.793410315,1.43226906,-0.081751955,-0.303103397,0.793410315,m50,ah
0.347757157,0.491907495,0.072898285,-1.119885373,0.347757157,0.491907495,0.072898285,-1.119885373,m50,eh
-0.299829087,0.529593152,-0.356817923,-0.588414348,-0.299829087,0.529593152,-0.356817923,-0.588414348,m50,ih
-1.532583624,1.154895911,2.374949404,0.208792188,-1.532583624,1.154895911,2.374949404,0.208792188,m50,iy
0.675451401,-0.451629703,-0.775023877,-1.173032475,0.675451401,-0.451629703,-0.775023877,-1.173032475,m50,uh
-1.2439006,-2.160046167,-0.610043546,0.049350881,-1.2439006,-2.160046167,-0.610043546,0.049350881,m50,uw
0.28520292,0.432619526,-0.540251611,1.488078153,0.28520292,0.432619526,-0.540251611,1.488078153,w01,ae
2.079912486,-0.471823083,-0.979681618,0.479211609,2.079912486,-0.471823083,-0.979681618,0.479211609,w01,ah
0.135212783,0.11181296,-0.260614333,-0.731428245,0.135212783,0.11181296,-0.260614333,-0.731428245,w01,eh
-0.821620847,0.623943924,0.638219773,-1.765516453,-0.821620847,0.623943924,0.638219773,-1.765516453,w01,ih
-1.111256973,1.698452665,2.076354343,-0.353103291,-1.111256973,1.698452665,2.076354343,-0.353103291,w01,iy
0.217965962,-0.730787419,0.045655066,0,0.217965962,-0.730787419,0.045655066,0,w01,uh
-0.785416331,-1.664218573,-0.979681618,0.882758227,-0.785416331,-1.664218573,-0.979681618,0.882758227,w01,uw
0.700614353,0.349972588,-0.176242443,1.681504323,0.700614353,0.349972588,-0.176242443,1.681504323,w02,ae
1.444557249,-0.776302832,-0.116354234,0.762932996,1.444557249,-0.776302832,-0.116354234,0.762932996,w02,ah
0.408759833,0.190894139,-0.232138104,0.527949633,0.408759833,0.190894139,-0.232138104,0.527949633,w02,eh
-1.056235408,0.733881912,-0.26807103,-1.095571782,-1.056235408,0.733881912,-0.26807103,-1.095571782,w02,ih
-1.130629698,1.722289343,2.339062323,-0.582880809,-1.130629698,1.722289343,2.339062323,-0.582880809,w02,iy
0.763563368,-0.744487142,-0.487661128,-1.330555145,0.763563368,-0.744487142,-0.487661128,-1.330555145,w02,uh
-1.130629698,-1.476248008,-1.058595385,0.036620784,-1.130629698,-1.476248008,-1.058595385,0.036620784,w02,uw
0.605384487,0.382729471,-1.565181088,1.225771337,0.605384487,0.382729471,-1.565181088,1.225771337,w03,ae
1.633718181,-0.422418062,-0.616312645,0.306442834,1.633718181,-0.422418062,-0.616312645,0.306442834,w03,ah
0.17491922,0.490672327,0.965134758,-1.098086823,0.17491922,0.490672327,0.965134758,-1.098086823,w03,eh
-0.537739945,0.621619398,0.516003696,-1.225771337,-0.537739945,0.621619398,0.516003696,-1.225771337,w03,ih
-1.398670479,1.495779576,1.547107403,1.123623726,-1.398670479,1.495779576,1.547107403,1.123623726,w03,iy
0.648431014,-0.77809862,-0.091272107,-0.995939212,0.648431014,-0.77809862,-0.091272107,-0.995939212,w03,uh
-1.126042477,-1.79028409,-0.755480017,0.663959474,-1.126042477,-1.79028409,-0.755480017,0.663959474,w03,uw
1.137510998,0.020718552,-0.510359305,-0.11918887,1.137510998,0.020718552,-0.510359305,-0.11918887,w04,ae
1.045458085,-0.983334375,-1.099804389,-0.208580523,1.045458085,-0.983334375,-1.099804389,-0.208580523,w04,ah
0.407662901,0.118892616,0.007396512,-1.251483138,0.407662901,0.118892616,0.007396512,-1.251483138,w04,eh
-0.539167063,0.781567548,0.09103399,-0.029797218,-0.539167063,0.781567548,0.09103399,-0.029797218,w04,ih
-1.387368905,1.888256997,2.150109046,0.208580523,-1.387368905,1.888256997,2.150109046,0.208580523,w04,iy
0.670671224,-0.617412863,0.270257157,-0.774727657,0.670671224,-0.617412863,0.270257157,-0.774727657,w04,uh
-1.334767241,-1.208688476,-0.908633011,2.175196883,-1.334767241,-1.208688476,-0.908633011,2.175196883,w04,uw
0.77785968,0.384808454,-0.172028947,0.855083841,0.77785968,0.384808454,-0.172028947,0.855083841,w05,ae
1.543184468,-0.683829839,-0.810521001,1.61027471,1.543184468,-0.683829839,-0.810521001,1.61027471,w05,ah
0.631619274,0.2850433,-0.019849494,-1.326578669,0.631619274,0.2850433,-0.019849494,-1.326578669,w05,eh
-0.499306527,0.624628538,0.496237347,-1.158758476,-0.499306527,0.624628538,0.496237347,-1.158758476,w05,ih
-1.557112125,1.672162664,2.150361838,-0.067927221,-1.557112125,1.672162664,2.150361838,-0.067927221,w05,iy
0.071031054,-0.635865822,-1.035481931,-0.487477704,0.071031054,-0.635865822,-1.035481931,-0.487477704,w05,uh
-0.967275824,-1.646947295,-0.608717813,0.575383519,-0.967275824,-1.646947295,-0.608717813,0.575383519,w05,uw
0.651494649,0.402051374,-0.554613459,1.461699823,0.651494649,0.402051374,-0.554613459,1.461699823,w06,ae
1.287076354,-0.782423507,-0.444006786,0.659674504,1.287076354,-0.782423507,-0.444006786,0.659674504,w06,ah
0.389399101,0.086716963,-0.438476452,-0.531211575,0.389399101,0.086716963,-0.438476452,-0.531211575,w06,eh
-0.744164147,0.681910663,0.540392601,-0.87146474,-0.744164147,0.681910663,0.540392601,-0.87146474,w06,ih
-1.268355244,1.795435302,2.166310689,0.732585897,-1.268355244,1.795435302,2.166310689,0.732585897,w06,iy
0.972561696,-0.821840308,-0.128777769,-1.673490059,0.972561696,-0.821840308,-0.128777769,-1.673490059,w06,uh
-1.28801241,-1.361850487,-1.140828824,0.222206149,-1.28801241,-1.361850487,-1.140828824,0.222206149,w06,uw
0.700845318,0.409358457,-0.514872508,0.480312684,0.700845318,0.409358457,-0.514872508,0.480312684,w07,ae
1.37161444,-1.078468466,-1.487720381,0.345825132,1.37161444,-1.078468466,-1.487720381,0.345825132,w07,ah
0.382597195,0.439080029,-0.423463983,-0.960625368,0.382597195,0.439080029,-0.423463983,-0.960625368,w07,eh
-0.518289801,0.671607621,0.157633069,-0.057637522,-0.518289801,0.671607621,0.157633069,-0.057637522,w07,ih
-1.335942672,1.655916149,1.763811436,-0.134487551,-1.335942672,1.655916149,1.763811436,-0.134487551,w07,iy
0.759598818,-0.844192547,-0.482226606,-1.517788081,0.759598818,-0.844192547,-0.482226606,-1.517788081,w07,uh
-1.360423297,-1.253301242,0.986838974,1.844400706,-1.360423297,-1.253301242,0.986838974,1.844400706,w07,uw
0.60129524,0.275987001,0.678893891,0.602847556,0.60129524,0.275987001,0.678893891,0.602847556,w08,ae
1.363750941,-0.860179748,-0.847346027,1.244588502,1.363750941,-0.860179748,-0.847346027,1.244588502,w08,ah
0.749118284,0.114285366,0.385215073,-1.050121549,0.749118284,0.114285366,0.385215073,-1.050121549,w08,eh
-1.118120168,0.837687416,0.411913148,-1.419608761,-1.118120168,0.837687416,0.411913148,-1.419608761,w08,ih
-1.157020969,1.763216509,0.950324314,0.855654595,-1.157020969,1.763216509,0.950324314,0.855654595,w08,iy
0.655756361,-0.853796789,0.505356408,-0.894547986,0.655756361,-0.853796789,0.505356408,-0.894547986,w08,uh
-1.094779688,-1.277199754,-2.084356807,0.661187642,-1.094779688,-1.277199754,-2.084356807,0.661187642,w08,uw
0.310581027,0.59998979,0.659111934,0.41967222,0.310581027,0.59998979,0.659111934,0.41967222,w09,ae
1.709004451,-0.732389062,-1.463349432,1.471443338,1.709004451,-0.732389062,-1.463349432,1.471443338,w09,ah
0.435136959,0.308253967,-0.71353402,-0.305687172,0.435136959,0.308253967,-0.71353402,-0.305687172,w09,eh
-0.895346866,0.601768667,0.955409959,-0.849706716,-0.895346866,0.601768667,0.955409959,-0.849706716,w09,ih
-1.319969363,1.613949663,1.227520391,0.165796432,-1.319969363,1.613949663,1.227520391,0.165796432,w09,iy
0.661602291,-0.894266866,0.465611183,-1.756405956,0.661602291,-0.894266866,0.465611183,-1.756405956,w09,uh
-0.901008499,-1.497306159,-1.130770015,0.854887855,-0.901008499,-1.497306159,-1.130770015,0.854887855,w09,uw
0.244014627,0.485156615,0.114009063,0.968612282,0.244014627,0.485156615,0.114009063,0.968612282,w10,ae
1.707008153,-0.651243858,-1.191432455,1.203150476,1.707008153,-0.651243858,-1.191432455,1.203150476,w10,ah
0.718913049,-0.083979701,0.769372415,-0.843728309,0.718913049,-0.083979701,0.769372415,-0.843728309,w10,eh
-0.95089108,0.580636721,0.034731238,-1.312804697,-0.95089108,0.580636721,0.034731238,-1.312804697,w10,ih
-1.073445512,1.838727524,1.720706315,0.286319354,-1.073445512,1.838727524,1.720706315,0.286319354,w10,iy
0.466144534,-0.722385897,-0.028691022,-1.163553119,0.466144534,-0.722385897,-0.028691022,-1.163553119,w10,uh
-1.111743772,-1.446911404,-1.418695553,0.862004012,-1.111743772,-1.446911404,-1.418695553,0.862004012,w10,uw
1.10221178,0.064631333,-1.298161597,0.600162397,1.10221178,0.064631333,-1.298161597,0.600162397,w11,ae
1.096665063,-1.268533332,-0.310164784,0.50336201,1.096665063,-1.268533332,-0.310164784,0.50336201,w11,ah
0.547540144,0.013767621,-0.041819971,-0.716322861,0.547540144,0.013767621,-0.041819971,-0.716322861,w11,eh
-0.506335965,0.527758818,0.421684707,-0.658242629,-0.506335965,0.527758818,0.421684707,-0.658242629,w11,ih
-1.44373103,2.037607957,2.141531011,1.529446108,-1.44373103,2.037607957,2.141531011,1.529446108,w11,iy
0.503166413,-0.615336187,-0.322362276,-1.703686804,0.503166413,-0.615336187,-0.322362276,-1.703686804,w11,uh
-1.299516405,-0.759896211,-0.590707089,0.445281778,-1.299516405,-0.759896211,-0.590707089,0.445281778,w11,uw
0.373305089,0.593709347,0.008446124,1.117632412,0.373305089,0.593709347,0.008446124,1.117632412,w12,ae
1.670518,-0.607851089,-1.182457389,0.882929605,1.670518,-0.607851089,-1.182457389,0.882929605,w12,ah
0.204916875,0.489596866,0.030969122,-1.24895422,0.204916875,0.489596866,0.030969122,-1.24895422,w12,eh
-0.886488219,0.679047446,0.650351564,-1.014251414,-0.886488219,0.679047446,0.650351564,-1.014251414,w12,ih
-1.241974449,1.312256142,2.004546813,1.195866681,-1.241974449,1.312256142,2.004546813,1.195866681,w12,iy
0.859759931,-0.595903755,-0.664428438,-0.975134279,0.859759931,-0.595903755,-0.664428438,-0.975134279,w12,uh
-0.980037227,-1.870854957,-0.847427796,0.041911215,-0.980037227,-1.870854957,-0.847427796,0.041911215,w12,uw
0.553566976,0.0405478,-0.33564843,0.749377787,0.553566976,0.0405478,-0.33564843,0.749377787,w13,ae
1.822195345,-0.690423503,-0.375471125,1.036248972,1.822195345,-0.690423503,-0.375471125,1.036248972,w13,ah
0.08882193,0.520733736,-0.129294465,-0.971849318,0.08882193,0.520733736,-0.129294465,-0.971849318,w13,eh
-0.514090563,0.588776278,-0.017066869,-1.217738905,-0.514090563,0.588776278,-0.017066869,-1.217738905,w13,ih
-1.26145084,1.792157227,2.361434101,1.179684564,-1.26145084,1.792157227,2.361434101,1.179684564,w13,iy
0.45308156,-0.845949313,-0.856963711,-1.176757307,0.45308156,-0.845949313,-0.856963711,-1.176757307,w13,uh
-1.142124409,-1.405842226,-0.646989501,0.401034207,-1.142124409,-1.405842226,-0.646989501,0.401034207,w13,uw
0.606864819,0.658996354,0.417175828,1.094828772,0.606864819,0.658996354,0.417175828,1.094828772,w14,ae
1.667597175,-0.544151592,-0.676456422,1.210363466,1.667597175,-0.544151592,-0.676456422,1.210363466,w14,ah
0.570994643,0.463008453,0.865099675,-0.099029738,0.570994643,0.463008453,0.865099675,-0.099029738,w14,eh
-0.848439476,0.642664029,-0.699725193,-1.331399813,-0.848439476,0.642664029,-0.699725193,-1.331399813,w14,ih
-1.202016928,1.430245038,1.755130176,0.671201559,-1.202016928,1.430245038,1.755130176,0.671201559,w14,iy
0.32502772,-1.121227078,-0.251801346,-1.446934507,0.32502772,-1.121227078,-0.251801346,-1.446934507,w14,uh
-1.120027953,-1.529535204,-1.409422717,-0.099029738,-1.120027953,-1.529535204,-1.409422717,-0.099029738,w14,uw
0.342375544,0.275086198,-0.714081281,1.690980599,0.342375544,0.275086198,-0.714081281,1.690980599,w15,ae
1.927931497,-0.310366311,-1.163014419,0.701827602,1.927931497,-0.310366311,-1.163014419,0.701827602,w15,ah
0.348473836,0.335531147,0.418302305,-1.325936041,0.348473836,0.335531147,0.418302305,-1.325936041,w15,eh
-1.060231646,0.539316976,0.733225551,-1.309450157,-1.060231646,0.539316976,0.733225551,-1.309450157,w15,ih
-1.127312859,1.686044013,1.872309632,0.38859582,-1.127312859,1.686044013,1.872309632,0.38859582,w15,iy
0.311884083,-0.819830883,-0.211544186,-0.155438328,0.311884083,-0.819830883,-0.211544186,-0.155438328,w15,uh
-0.743120455,-1.705781139,-0.935197603,0.009420505,-0.743120455,-1.705781139,-0.935197603,0.009420505,w15,uw
0.370491467,0.562570602,-0.427171525,2.072686207,0.370491467,0.562570602,-0.427171525,2.072686207,w16,ae
1.790363794,-0.432001891,-0.67859981,0.568724874,1.790363794,-0.432001891,-0.67859981,0.568724874,w16,ah
0.312537495,0.08085317,0.205888978,-0.964725897,0.312537495,0.08085317,0.205888978,-0.964725897,w16,eh
-0.397398669,0.518611597,-0.301457383,0.126383305,-0.397398669,0.518611597,-0.301457383,0.126383305,w16,ih
-1.266708257,1.729315866,2.325070238,-0.22748995,-1.266708257,1.729315866,2.325070238,-0.22748995,w16,iy
0.452592928,-0.908224447,-0.256559475,-1.053194211,0.452592928,-0.908224447,-0.256559475,-1.053194211,w16,uh
-1.261878759,-1.551124898,-0.867171024,-0.522384329,-1.261878759,-1.551124898,-0.867171024,-0.522384329,w16,uw
0.226995418,0.547311144,-0.804271323,1.788349101,0.226995418,0.547311144,-0.804271323,1.788349101,w17,ae
1.704969257,-0.426623371,-0.269588153,0.60216831,1.704969257,-0.426623371,-0.269588153,0.60216831,w17,ah
0.56581946,0.174707409,0.058410766,-1.071193878,0.56581946,0.174707409,0.058410766,-1.071193878,w17,eh
-0.491545224,0.610026624,-0.274081289,-0.75346688,-0.491545224,0.610026624,-0.274081289,-0.75346688,w17,ih
-1.286029185,1.602406868,2.336430658,0.030259714,-1.286029185,1.602406868,2.336430658,0.030259714,w17,iy
0.524926903,-0.804760825,-0.211177386,-1.177102877,0.524926903,-0.804760825,-0.211177386,-1.177102877,w17,uh
-1.245136629,-1.703067848,-0.835723274,0.58098651,-1.245136629,-1.703067848,-0.835723274,0.58098651,w17,uw
0.858368894,0.408087657,-0.020940683,1.906375553,0.858368894,0.408087657,-0.020940683,1.906375553,w19,ae
1.369362693,-0.511534459,-0.863803168,0.369126639,1.369362693,-0.511534459,-0.863803168,0.369126639,w19,ah
0.130055893,0.186660206,1.021439975,0.401834063,0.130055893,0.186660206,1.021439975,0.401834063,w19,eh
-1.103377415,0.727262362,0.296659674,-1.593318783,-1.103377415,0.727262362,0.296659674,-1.593318783,w19,ih
-1.109250907,1.599008272,1.391973724,-0.088777293,-1.109250907,1.599008272,1.391973724,-0.088777293,w19,iy
0.905356829,-0.68109602,-0.04129968,-0.612096072,0.905356829,-0.68109602,-0.04129968,-0.612096072,w19,uh
-1.050515987,-1.728388018,-1.784029842,-0.383144106,-1.050515987,-1.728388018,-1.784029842,-0.383144106,w19,uw
0.524953905,0.483805271,-1.084503297,0.566440869,0.524953905,0.483805271,-1.084503297,0.566440869,w20,ae
1.567340884,-0.966225868,0.10820159,2.050150499,1.567340884,-0.966225868,0.10820159,2.050150499,w20,ah
0.324899838,0.646642993,-0.379327415,-0.559131954,0.324899838,0.646642993,-0.379327415,-0.559131954,w20,eh
-0.55428514,0.766832739,-0.240033413,-1.147499567,-0.55428514,0.766832739,-0.240033413,-1.147499567,w20,ih
-1.259738954,1.33482622,2.249846863,0.054816858,-1.259738954,1.33482622,2.249846863,0.054816858,w20,iy
0.719743391,-0.644427513,0.082083965,-0.917268762,0.719743391,-0.644427513,0.082083965,-0.917268762,w20,uh
-1.322913923,-1.621453842,-0.736268294,-0.047507944,-1.322913923,-1.621453842,-0.736268294,-0.047507944,w20,uw
0.528386284,0.471004386,-0.16236322,0.781301066,0.528386284,0.471004386,-0.16236322,0.781301066,w21,ae
1.290592095,-0.787861883,0.116787579,1.320129388,1.290592095,-0.787861883,0.116787579,1.320129388,w21,ah
0.99373299,0.02021037,0.508927988,-1.939781958,0.99373299,0.02021037,0.508927988,-1.939781958,w21,eh
-0.996025338,0.753949567,0.688382074,-0.215531329,-0.996025338,0.753949567,0.688382074,-0.215531329,w21,ih
-1.413232729,1.70349441,0.980825769,0,-1.413232729,1.70349441,0.980825769,0,w21,iy
0.504316627,-0.660776335,0.156666265,-0.61965257,0.504316627,-0.660776335,0.156666265,-0.61965257,w21,uh
-0.907769928,-1.500020515,-2.289226455,0.673535402,-0.907769928,-1.500020515,-2.289226455,0.673535402,w21,uw
0.198661414,0.784231885,-0.61496908,1.002903647,0.198661414,0.784231885,-0.61496908,1.002903647,w22,ae
1.771105113,-0.677021742,0.126679024,1.192215796,1.771105113,-0.677021742,0.126679024,1.192215796,w22,ah
0.21831696,0.104117542,-1.566213386,-0.558921583,0.21831696,0.104117542,-1.566213386,-0.558921583,w22,eh
-0.705493713,0.856392558,1.432624597,-1.631690428,-0.705493713,0.856392558,1.432624597,-1.631690428,w22,ih
-1.039637999,1.361517268,1.045677761,0.466519225,-1.039637999,1.361517268,1.045677761,0.466519225,w22,iy
0.803069461,-0.779850701,0.465257506,-1.032201956,0.803069461,-0.779850701,0.465257506,-1.032201956,w22,uh
-1.246021235,-1.64938681,-0.889056422,0.561175299,-1.246021235,-1.64938681,-0.889056422,0.561175299,w22,uw
0.864780731,0.589313206,-0.402325424,1.17803469,0.864780731,0.589313206,-0.402325424,1.17803469,w23,ae
1.370837603,-0.607998747,0.006112679,0.518335264,1.370837603,-0.607998747,0.006112679,0.518335264,w23,ah
0.685418801,0.206978297,0.317303615,-0.123039179,0.685418801,0.206978297,0.317303615,-0.123039179,w23,eh
-0.576520487,0.595350073,0.426220443,-1.350813111,-0.576520487,0.595350073,0.426220443,-1.350813111,w23,ih
-1.293968204,1.595457705,1.865478522,0.115185614,-1.293968204,1.595457705,1.865478522,0.115185614,w23,iy
0.294666027,-0.684465729,-0.546251232,-1.479088,0.294666027,-0.684465729,-0.546251232,-1.479088,w23,uh
-1.34521447,-1.694634805,-1.666538602,1.141384722,-1.34521447,-1.694634805,-1.666538602,1.141384722,w23,uw
0.147604069,0.333425744,0.042755827,1.008120171,0.147604069,0.333425744,0.042755827,1.008120171,w24,ae
1.628050849,-0.491414574,-1.043954773,0.309916802,1.628050849,-0.491414574,-1.043954773,0.309916802,w24,ah
1.093445067,0.161096023,-0.138956437,-1.485463291,1.093445067,0.161096023,-0.138956437,-1.485463291,w24,eh
-1.0501185,0.826991452,0.787419812,-0.812195756,-1.0501185,0.826991452,0.787419812,-0.812195756,w24,ih
-1.034697179,1.628408312,1.952516094,1.082927675,-1.034697179,1.628408312,1.952516094,1.082927675,w24,iy
0.17844671,-0.866189891,-0.502380966,-1.011682433,0.17844671,-0.866189891,-0.502380966,-1.011682433,w24,uh
-0.962731016,-1.592317067,-1.097399557,0.908376832,-0.962731016,-1.592317067,-1.097399557,0.908376832,w24,uw
0.543004154,0.152050796,0.525626648,1.589626531,0.543004154,0.152050796,0.525626648,1.589626531,w25,ae
1.568000758,-0.644841931,0.232213149,1.025061953,1.568000758,-0.644841931,0.232213149,1.025061953,w25,ah
0.53766563,0.084269116,0.460944439,0.223744487,0.53766563,0.084269116,0.460944439,0.223744487,w25,eh
-0.476653927,0.610035122,0.594995974,-1.306043402,-0.476653927,0.610035122,0.594995974,-1.306043402,w25,ih
